url,nom,image_url,nom_scientifique,statut,chapeau,pores,lamelles,pied,chair,odeur,saveur,habitat,saison,confusion,categories
https://www.guidedeschampignons.com/produit/lactaire-a-odeur-de-chicoree-lactarius-camphoratus-a-rejeter/,LACTAIRE À ODEUR DE CHICORÉE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-camphoratus_Lactaire-à-odeur-de-chicorée_page.jpg,,À rejeter,"2 à 6 cm, mat, finement velouté, brun-rouge sombre à brun roussâtre, plus sombre au centre, souvent avec un petit mamelon",,,"2 à 7 cm, brun roussâtre ou un peu plus terne, rouge vineux sombre à la base",Crème rosâtre à rougeâtre. Lait blanchâtre peu abondant.,,"Douce, peu agréable",Forêts de feuillus et de conifères,Juillet > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées beiges à brunes, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-a-toison-lactarius-torminosus-champignon-a-rejeter/,LACTAIRE À TOISON,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-torminosus_Lactaire-à-toison_mombert.jpg,,À rejeter,"4 à 15 cm, crème rosâtre à rose orangé, marqué de zones concentriques nettes, à bord « barbu-velu » longtemps enroulé, un peu creusé au centre.",,,"2 à 10 cm, blanchâtre à crème rosé, souvent avec un cerne plus rose juste sous les lames","Blanche ou rosâtre, cassante. Lait blanc",,Très piquante,Uniquement sous les bouleaux,Août > Novembre,,"Bouleaux, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-delicieux-lactarius-deliciosus-champignon-bon-comestible/,LACTAIRE DÉLICIEUX,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-deliciosus_Lactaire-délicieux_pourre.jpg,Lactarius deliciosus,Bon comestible,"5 à 15 cm, lisse, un peu visqueux, creusé au centre, saumon à brun orangé, marqué de zones concentriques, verdissant avec l’âge",,,"3 à 7 cm, orangé, ponctué de fossettes plus sombres.","Orangée, épaisse, cassante. Lait orange carotte vif peu abondant.",,Douce,Uniquement sous les pins,Septembre > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames décurrentes, Lames décurrentes orange vif, Lames ou plis, Les champignons, Pins, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-des-epiceas-lactarius-deterrimus-champignon-a-rejeter/,LACTAIRE DES ÉPICÉAS,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-deterrimus_Lactaire-des-épicéas_mombert.jpg,"Lactarius deterrimusSynonyme : lactaire détestable, lactaire très mauvais",À rejeter,"6 à 15 cm, lisse, un peu visqueux, creusé au centre, orangé puis vite recouvert de vert, parfois marqué de zones concentriques.",,,"3 à 7 cm, orangé, uniforme, souvent cerné de blanc juste sous les lames","Orangée à saumonée, cassante. Lait orange carotte rougeâtre peu abondant.",,"Peu agréable, un peu piquante ou amère",Uniquement sous les épicéas,Septembre > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Épicéas, Lames décurrentes, Lames décurrentes orange vif, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-muqueux-lactarius-blennius-champignon-a-rejeter/,LACTAIRE MUQUEUX,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1821384557_Lactaire-muqueux_Lactarius-blennius_2.jpg,Lactarius blennius,À rejeter,"3 à 10 cm, visqueux, gris-brun olivâtre à gris-vert, souvent taché de zones plus sombres vers le bord",,,"3 à 8 cm, un peu visqueux, crème teinté de grisâtre ou olivâtre",Blanchâtre. Lait blanc devenant gris olivâtre en séchant,,Piquante,Uniquement sous les hêtres,Juillet > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Hêtres, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-plombe-lactarius-necator-champignon-toxique/,LACTAIRE PLOMBÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1555426046_Lactaire-plombé_Lactarius-necator.jpg,Lactarius necator,Toxique,"3 à 15 cm, brun olive à brun noirâtre, marqué de zones concentriques, plus clair au bord, creusé au centre, à bord longtemps enroulé.",,,"2 à 7 cm, court, trapu, verdâtre, parfois avec quelques fossettes plus sombres",Blanchâtre. Lait blanc devenant vert olivâtre sur les lames en séchant.,,Très piquante,Sous les bouleaux ou les épicéas,Septembre > Novembre,,"Bouleaux, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Conifères, Épicéas, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-poivre-lactifluus-piperatus-champignon-a-rejeter/,LACTAIRE POIVRÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/lactarius-piperatus_Lactaire-poivré_pourre.jpg,Lactifluus piperatus,À rejeter,"4 à 15 cm, très mat, blanc puis taché de brun-jaune, à bord parfois ridé et longtemps enroulé",,,"4 à 10 cm, blanc puis taché d’ochracé",Blanchâtre. Lait blanc peu abondant,,Très piquante,Forêts de feuillus,Juillet > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-roux-lactarius-rufus-champignon-a-rejeter/,LACTAIRE ROUX,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1588342480_Lactaire-roux_Lactarius-rufus.jpg,Lactarius rufus,À rejeter,"3 à 8 cm, feutré, brun-roux vif, plus ou moins sombre, souvent avec un net mamelon",,,"3 à 10 cm, mat, un peu plus pâle que le chapeau","Fragile, blanche à crème rosâtre. Lait blanc assez abondant",,Très piquante,"Forêts de conifères, plus rare sous feuillus",Juin > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-sanguin-bon-comestible/,LACTAIRE SANGUIN,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-sanguifluus_Lactaire-sanguin_francini.jpg,,Très bon comestible,"4 à 10 cm, orangé rosâtre, un peu visqueux, verdissant et creusé au centre.",,,"2 à 5 cm, beige rosâtre ou rose vineux pâle, blanchâtre au sommet, parfois avec quelques fossettes plus sombres","Épaisse, cassante, vineuse à brun vineux. Lait peu abondant rouge sang à rouge vineux.",,Douce,"Uniquement sous les pins, dans le Sud de la France",Août  > Décembre,,"Champignons bons comestibles, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lactaires, Lames décurrentes, Lames décurrentes roses à rouge vineux, Lames ou plis, Les champignons, Pins, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-velours/,LACTAIRE VELOURS,https://www.guidedeschampignons.com/wp-content/uploads/2021/08/Lactaire-velours_Lactarius_lignyotus.jpg,"actaire couleur de suie, lactaire tête noire",À rejeter,"2 à 10 cm, brun châtain foncé à brun noirâtre, mat, velouté, souvent mamelonné et ridé autour.",,,"5 à 10 cm, brun velouté comme le chapeau, souvent ridé.","Blanche, lentement rosissante, ferme, lait blanc peu abondant.",,Douce,"Uniquement sous épicéas, en montagne",Août > Octobre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Épicéas, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lactaire-veloute-lactifluus-vellereus-champignon-a-rejeter/,LACTAIRE VELOUTÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lactarius-vellereus_Lactaire-velouté_page.jpg,,À rejeter,"5 à 30 cm, nettement velouté, vite creusé au centre, blanc puis taché d’ochracé, souvent couvert de débris.",,,"2 à 7 cm, court, trapu, blanchâtre puis taché d’ochracé.","Épaisse, ferme, blanchâtre. Lait blanc abondant.",,Très piquante,"Forêts de feuillus et de conifères, surtout sous les hêtres et les chênes",Juillet > Novembre,,"Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Chênes, Conifères, Feuillus, Hêtres, Lames décurrentes, Lames décurrentes blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/langue-de-boeuf-fistulina-hepatica-champignon-bon-comestible/,LANGUE-DE-BŒUF,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Langue-de-boeuf.jpg,,Bon comestible,"Ressemblant à une langue (5 à 20 cm), gélatineux, couvert d’aspérités comme des papilles, rouge sombre à saumon, suintant un liquide rougeâtre.","Fins, non soudés, crème à rosâtres",,Absent,"Épaisse, molle, marbrée de rougeâtre (aspect de steak)",,Acidulée,Sur le bois mort ou vivant de chêne et de châtaignier,Août > Novembre,,"Bois morts ou vivants, Champignons bons comestibles, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Châtaigniers, Chênes, En sabot ou éventail, En sabot ou éventail avec pores, Feuillus, Les champignons"
https://www.guidedeschampignons.com/produit/lepiote-a-crete-lepiota-cristata-champignon-toxique/,LÉPIOTE À CRÊTE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lepiota-cristata_Lépiote-à-crètes-_page.jpg,Lepiota cristataSynonyme : lépiote crêtée,Toxique,"1 à 7 cm, recouvert de petites écailles brunes, roux orangé à ochracées, sur fond blanchâtre, plus foncées au centre.",,,"3 à 8 cm, blanc à rosé vers la base, avec un anneau blanc ample et très fragile","Mince , blanche",,Douce,"Surtout sous les feuillus, lisières de bois ou jardins",Septembre > Novembre,,"Champignon jardin, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Lames libres, Lames libres blanches ou crème, Lames ou plis, Les champignons, Lisières de bois, Noisetiers, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lepiote-deguenillee-chlorophyllum-rhacodes-bon-comestible/,LÉPIOTE DÉGUENILLÉE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Chlorophyllum-rhacodes_Lépiote-déguenillée_francini.jpg,Chlorophyllum rhacodes,Bon comestible,"5 à 15 cm, couvert de larges écailles retroussées brun-beige à brun-gris sur fond plus pâle, centre plus foncé.",,,"9 à 20 cm, lisse, blanchâtre à crème, rougissant aux blessures, avec un anneau double coulissant et un bulbe à la base.","Blanche, rougissant vivement à la coupe puis brunissant",,Douce,"Bois clairs, lisières de bois, souvent sous les conifères",Septembre > Novembre,,"Bois clairs, Champignons bons comestibles, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames libres, Lames libres blanches ou crème, Lames ou plis, Les champignons, Lisières de bois, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lepiote-elevee-macrolepiota-procera-champignon-excellent-comestible/,LÉPIOTE ÉLEVÉE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Macrolepiota-procera_Lépiote-élevée_pourre.jpg,,Excellent comestible,"5 à 25 cm, couvert d’écailles brunes régulières sur fond plus pâle, mamelon brun au centre.",,,"10 à 25 cm, nettement chiné de brun sur fond beige-crème, avec un épais anneau double coulissant et un bulbe à la base.","Blanche, tendre",,"Douce, de noisette","Bois clairs de feuillus, lisières de bois, prairies",Septembre > Novembre,"Lépiote déguenillée, lépiote mamelonnée, lépiote vénéneuse","Bois clairs, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons excellents comestibles, Feuillus, Lames libres, Lames libres blanches ou crème, Lames ou plis, Les champignons, Lisières de bois, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lepiote-en-bouclier-lepiota-clypeolaria-champignon-a-rejeter/,LÉPIOTE EN BOUCLIER,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lepiota-clypeolaria_Lépiote-en-bouclier_francini.jpg,,À rejeter,"3 à 8 cm, couvert de petites écailles floconneuses brunes à ocre sur fond blanchâtre à crème, centre plus foncé.",,,"5 à 10 cm, blanc, laineux-floconneux, lisse au sommet",Blanche,,Douce,Bois clairs de feuillus,Septembre > Novembre,,"Bois clairs, Champignons à rejeter, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Feuillus, Lames libres, Lames libres blanches ou crème, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lepiote-mamelonnee-macrolepiota-mastoidea-champignon-bon-comestible/,LÉPIOTE MAMELONNÉE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Macrolepiota-mastoidea_Lépiote-mamelonnée_1_pourre.jpg,Macrolepiota mastoidea,Bon comestible,"6 à 15 cm, mamelon brunâtre bien net, recouvert d’écailles brunes sur fond crème, se détachant parfois en étoile",,,"5 à 17 cm, blanchâtre à beige-crème, finement chiné, avec un anneau épais coulissant",Blanche,,Douce,"Bois clairs de feuillus, lisières de bois, prairies ou clairières",Septembre > Novembre,,"Bois clairs, Champignons bons comestibles, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Clairières, Feuillus, Lames libres, Lames libres blanches ou crème, Lames ou plis, Les champignons, Lisières de bois, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lepiote-pudique-leucoagaricus-leucothites-comestible-mediocre/,LÉPIOTE PUDIQUE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Leucoagaricus-leucothites_Lépiote-pudique_pourre.jpg,,Comestible,"3 à 14 cm, blanc, parfois ochracé au centre avec l’âge, mat, soyeux","Libres, blanches puis crème avec des reflets roses.",,"4 à 12 cm, blanc, avec un anneau coulissant ou facilement détachable, souvent en massue à la base.",Blanche,,Douce,Prairies et pelouses,Septembre > Novembre,,"Champignons comestibles médiocres, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Lames libres, Lames libres blanches ou crème, Les champignons, Pelouses, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/lepiste-sordide-lepista-sordida-champignon-comestible-mediocre/,LÉPISTE SORDIDE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Lepista-sordida_Lepiste-sordide_page.jpg,,Comestible,"2 à 12 cm, lilas violacé à gris-brun, parfois taché d’ochracé, grisâtre en séchant",,,"3 à 7 cm, de même couleur que le chapeau","Jaunâtre dans le chapeau, rougeâtre-vineux dans le pied, molle",,Douce,"Forêts de feuillus et de conifères, parcs, au bord des chemins",Septembre > Décembre,,"Bords des chemins, Champignons comestibles médiocres, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées bleues mauves violettes, Lames ou plis, Les champignons, Parcs, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/marasme-des-oreades-champignon-bon-comestible/,MARASME DES ORÉADES,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Marasmius-oreades_Marasmes-des-oréades_pourre.jpg,,Bon comestible,"2 à 6 cm, brun-roux, crème orangé ou ocre crème pâle, au centre plus foncé et mamelonné, à bord souvent cannelé et ondulé.",,,"4 à 9 cm, crème à roussâtre, fin, très coriace.","Blanche, élastique",,Douce,"Prairies et pelouses, souvent en rond de sorcière",Mai > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames ou plis, Les champignons, Pelouses, Prairies, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/meunier-clitopilus-prunulus-champignon-bon-comestible/,MEUNIER,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Clitopilus-prunulus_Meunier_pourre.jpg,,Bon comestible,"2 à 12 cm, vite en entonnoir, blanc puis crème grisâtre, mat et sec, de forme très variable",,,"2 à 8 cm, blanc à crème puis taché de rosâtre par les spores","Blanche, fragile et cassante",,"Forte, de farine fraîche",Forêts de feuillus et de conifères,Septembre > Novembre,,"Champignons bons comestibles, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Feuillus, Lames décurrentes, Lames décurrentes blanches puis roses, Lames ou plis, Les champignons, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/morille-blonde-morchella-esculenta-excellent-comestible/,MORILLE BLONDE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Morchella_esculenta_Morille-blondeJPG_francini.jpg,,Excellent comestible,"Arrondi (3 à 8 cm), à alvéoles profondes et irrégulières, ocre crème à gris-jaune, creux, à bord soudé au pied",,,"Blanc-crème, creux, souvent ridé à la base (3 à 9 cm)",,,Douce,"Bois clairs de feuillus, souvent sous les frênes, aux endroits frais",Mars > Juin,,"Abords des ruisseaux, Alvéoles ou lobes, Bois clairs, CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE MARS, Champignons excellents comestibles, Feuillus, Frênes, Les champignons, Liste des morilles, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/morille-conique-morchella-elata-excellent-comestible/,MORILLE CONIQUE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1079387240_Morille-conique_Morchella-elata.jpg,,Excellent comestible,"Conique ou allongé (3 à 10 cm), à alvéoles profondes et étroites, brun-beige à brun noirâtre, creux, à bord soudé au pied",,,"Blanc-crème, creux, granuleux, souvent sillonné à la base (5 à 12 cm)","Crème, mince et fragile",,Douce,"Forêts de feuillus et de conifères, souvent sous les frênes, aux endroits frais",Mars > Juin,,"Abords des ruisseaux, Alvéoles ou lobes, CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE MARS, Champignons excellents comestibles, Conifères, Feuillus, Frênes, Les champignons, Liste des morilles, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/mycene-pure-mycena-pura-champignon-toxique/,MYCÈNE PURE,https://www.guidedeschampignons.com/wp-content/uploads/2021/07/Mycene-pure.jpg,Mycena pura,Toxique,"2 à 5 cm, rose lilas à violet grisâtre, pâlissant en séchant, à bord nettement strié, un peu mamelonné.",,,"3 à 8 cm, lisse, creux, de même couleur que le chapeau, plus pâle au sommet, légèrement en massue à la base.","Blanchâtre à lilas, mince",,"Douce, de radis",Forêts de feuillus et de conifères,Juillet > Novembre,,"CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Conifères, Feuillus, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames adnées ou échancrées roses à rose orangé, Lames ou plis, Les champignons, Mycène, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/mycene-rose/,MYCÈNE ROSE,https://www.guidedeschampignons.com/wp-content/uploads/2021/07/Mycene-Rose.jpg,Mycena rosea,Toxique,"2 à 6 cm, rose vif à rose vineux, parfois blanchâtre, pâlissant en séchant, à bord nettement strié, un peu mamelonné.",,,"4 à 10 cm, lisse, creux, blanchâtre à rosé, légèrement en massue à la base","Blanchâtre à rosâtre, assez épaisse",,"Douce, de radis","Forêts de feuillus, surtout sous les hêtres",Septembre > Novembre,,"CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons toxiques, Feuillus, Hêtres, Lames adnées ou échancrées, Lames adnées ou échancrées blanches ou crème, Lames adnées ou échancrées roses à rose orangé, Lames ou plis, Les champignons, Mycène, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/oreille-de-judas-auricularia-auricula-judae-comestible-mediocre/,OREILLE-DE-JUDAS,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1673415094_Oreille-de-judas_Auricularia-auricula-judae.jpg,,Comestible,"D’abord en disque puis en oreille (1 à 10 cm), brun-rouge. Feutrée et pâle sur le dessus, lisse et mate avec de grosses veines en dessous",,,Absent,"Mince, gélatineuse, élastique",,Douce,Sur le bois mort ou vivant de feuillus (surtout le sureau),Toute l’année,,"Bois morts ou vivants, Champignons comestibles médiocres, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE FEVRIER, CHAMPIGNONS DE JANVIER, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE MAI, CHAMPIGNONS DE MARS, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, En coupe ou en oreille, Feuillus, Formes diverses, Les champignons, Texture gélatineuse"
https://www.guidedeschampignons.com/produit/oreille-de-lievre-otidea-onotica-comestible-mediocre/,OREILLE-DE-LIÈVRE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Otidea-onotica_Oreille-de-lièvre_francini.jpg,,Comestible médiocre,"En cornet, fendu sur le côté (2 à 10 cm); intérieur jaune orangé avec des teintes roses; extérieur velouté, jaune à ocre",,,"Court, feutré de blanc","Mince, cassante, cireuse",,Sans particularité,"Sur le sol, sous les feuillus",Juillet > Novembre,,"Champignons comestibles médiocres, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, En coupe ou en oreille, Feuillus, Les champignons"
https://www.guidedeschampignons.com/produit/paxille-a-pied-noir-tapinella-atrotomentosa-champignon-a-rejeter/,PAXILLE À PIED NOIR,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/shutterstock_1170232660_Paxille-à-pied-noir_Tapinella-atrotomentosa.jpg,,À rejeter,"4 à 30 cm, épais, velouté, brun jaunâtre à brun-roux, à bord fortement enroulé",,,"2 à 15 cm, court, souvent excentré, recouvert d’un velours brun sombre à noirâtre","Molle, blanchâtre, jaunissant à la coupe après 5 minutes, puis brun violacé au bout de 15 minutes",,Amère,Sur le bois mort de conifères,Juillet > Novembre,,"Bois morts ou vivants, Champignons à rejeter, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Conifères, Lames décurrentes, Lames décurrentes blanches ou crème, Lames décurrentes ocre à brunes, Lames ou plis, Les champignons, Paxille, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/paxille-enroule-paxillus-involutus-champignon-mortel/,PAXILLE ENROULÉ,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Paxllus-involutus_Paxille-enroulé_page.jpg,,Mortel,"4 à 20 cm, vite en entonnoir, velouté, à bord fortement enroulé, brun jaunâtre à olivâtre terne ou brun roussâtre",,,"3 à 9 cm, court, trapu, de même couleur aque le chapeau","Crème à ocre, roussissant à la coupe",,Douce,"Surtout sous les bouleaux, les peupliers et les épicéas",Juillet > Novembre,,"Bouleaux, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, Champignons mortels, Conifères, Épicéas, Feuillus, Lames décurrentes, Lames décurrentes ocre à brunes, Lames ou plis, Les champignons, Paxille, Peupliers, Un chapeau et un pied"
https://www.guidedeschampignons.com/produit/pezize-ecarlate-sarcoscypha-coccinea-comestible-mediocre/,PÉZIZE ÉCARLATE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Sarcoscypha-coccinea_Pezize-ecarlate-_lagardere.jpg,,Comestible médiocre,"En coupe (1 à 5 cm); intérieur rouge vif, extérieur blanc rosé finement feutré.",,,Court et blanchâtre,,,Douce,"Sur le bois de feuillus, surtout de hêtre et d’orme",Hiver et printemps,,"Bois morts ou vivants, Champignons comestibles médiocres, CHAMPIGNONS DE AVRIL, CHAMPIGNONS DE DECEMBRE, CHAMPIGNONS DE FEVRIER, CHAMPIGNONS DE JANVIER, CHAMPIGNONS DE MAI, CHAMPIGNONS DE MARS, En coupe ou en oreille, Feuillus, Hêtres, Les champignons, Ormes"
https://www.guidedeschampignons.com/produit/pezize-orangee-aleuria-aurantia-comestible-mediocre/,PÉZIZE ORANGÉE,https://www.guidedeschampignons.com/wp-content/uploads/2020/11/Aleuria-aurantia_Pezize-orangée_lagardere.jpg,,Comestible médiocre,"Coupe orange vif (2 à 10 cm); intérieur lisse, extérieur plus pâle et mat",,,Absent,Mince/cassante,,Douce,"Sur le sol nu, au bord des chemins",Juin > Novembre,Pézize écarlate,"Bords des chemins, Champignons comestibles médiocres, CHAMPIGNONS DE AOÛT, CHAMPIGNONS DE JUILLET, CHAMPIGNONS DE JUIN, CHAMPIGNONS DE NOVEMBRE, CHAMPIGNONS DE OCTOBRE, CHAMPIGNONS DE SEPTEMBRE, En coupe ou en oreille, Les champignons"
